X,Y,Z,X,Y,Z,X,Y,Z
13300.478,3311239.261,216.255,13301.8,3311229.116,223.621,13302.287,3311229.229,224.621
13300.478,3311239.261,216.255,13302.287,3311229.229,224.621,13302.435,3311229.26,225.421
13300.626,3311239.286,224.219,13302.435,3311229.26,225.421,13303.904,3311229.563,225.391
13300.478,3311239.261,216.255,13302.435,3311229.26,225.421,13300.626,3311239.286,224.219
13302.106,3311239.532,224.189,13303.904,3311229.563,225.391,13307.235,3311230.25,225.255
13300.626,3311239.286,224.219,13303.904,3311229.563,225.391,13302.106,3311239.532,224.189
13315.072,3311231.867,225.025,13315.794,3311222.141,226.197,13317.246,3311222.517,226.227
13307.235,3311230.25,225.255,13315.794,3311222.141,226.197,13313.603,3311231.564,224.995
13313.603,3311231.564,224.995,13315.794,3311222.141,226.197,13315.072,3311231.867,225.025
13305.46,3311240.09,224.053,13307.235,3311230.25,225.255,13313.603,3311231.564,224.995
13302.106,3311239.532,224.189,13307.235,3311230.25,225.255,13305.46,3311240.09,224.053
13318.367,3311219.646,226.612,13320.457,3311213.467,227.129,13320.741,3311213.564,227.428
13320.741,3311213.564,227.428,13320.457,3311213.467,227.129,13320.743,3311213.557,227.429
13319.884,3311213.288,227.429,13320.457,3311213.467,227.129,13317.246,3311222.517,226.227
13318.367,3311219.646,226.612,13318.059,3311220.435,226.506,13317.246,3311222.517,226.227
13317.246,3311222.517,226.227,13320.457,3311213.467,227.129,13318.367,3311219.646,226.612
13326.52,3311204.504,232.551,13326.247,3311205.419,232.373,13326.171,3311205.38,231.438
13326.171,3311205.38,231.438,13326.247,3311205.419,232.373,13326.149,3311205.437,231.43
13326.149,3311205.437,231.43,13326.247,3311205.419,232.373,13326.034,3311205.61,232.285
13326.136,3311205.433,232.398,13326.171,3311205.38,231.438,13326.149,3311205.437,231.43
13316.967,3311231.998,223.759,13317.246,3311222.517,226.227,13318.403,3311222.875,225.419
13318.403,3311222.875,225.419,13317.246,3311222.517,226.227,13318.059,3311220.435,226.506
13318.403,3311222.875,225.419,13318.059,3311220.435,226.506,13318.367,3311219.646,226.612
13315.072,3311231.867,225.025,13317.246,3311222.517,226.227,13316.967,3311231.998,223.759
13300.311,3311240.359,216.126,13300.478,3311239.261,216.255,13300.626,3311239.286,224.219
13298.381,3311228.374,218.82,13300.478,3311239.261,216.255,13298.368,3311228.421,217.389
13300.46,3311240.38,224.101,13300.626,3311239.286,224.219,13302.106,3311239.532,224.189
13300.311,3311240.359,216.126,13300.626,3311239.286,224.219,13300.46,3311240.38,224.101
13299.199,3311249.063,215.089,13300.311,3311240.359,216.126,13300.46,3311240.38,224.101
13299.348,3311249.081,223.008,13300.46,3311240.38,224.101,13301.945,3311240.588,224.071
13301.945,3311240.588,224.071,13300.46,3311240.38,224.101,13302.106,3311239.532,224.189
13299.199,3311249.063,215.089,13300.46,3311240.38,224.101,13299.348,3311249.081,223.008
13299.156,3311249.453,215.057,13299.199,3311249.063,215.089,13299.348,3311249.081,223.008
13299.305,3311249.469,222.966,13299.348,3311249.081,223.008,13300.838,3311249.258,222.978
13300.838,3311249.258,222.978,13299.348,3311249.081,223.008,13301.945,3311240.588,224.071
13299.156,3311249.453,215.057,13299.348,3311249.081,223.008,13299.305,3311249.469,222.966
13300.838,3311249.258,222.978,13301.945,3311240.588,224.071,13305.313,3311241.06,223.935
13305.313,3311241.06,223.935,13301.945,3311240.588,224.071,13305.46,3311240.09,224.053
13305.46,3311240.09,224.053,13301.945,3311240.588,224.071,13302.106,3311239.532,224.189
13298.208,3311259.409,221.765,13299.156,3311249.453,215.057,13299.305,3311249.469,222.966
13293.585,3311258.898,213.544,13299.156,3311249.453,215.057,13294.579,3311259.008,213.965
13294.579,3311259.008,213.965,13299.156,3311249.453,215.057,13295.076,3311259.063,214.965
13295.076,3311259.063,214.965,13299.156,3311249.453,215.057,13295.573,3311259.118,215.965
13295.573,3311259.118,215.965,13299.156,3311249.453,215.057,13296.07,3311259.173,216.965
13296.07,3311259.173,216.965,13299.156,3311249.453,215.057,13296.567,3311259.227,217.965
13296.567,3311259.227,217.965,13299.156,3311249.453,215.057,13297.064,3311259.282,218.965
13297.064,3311259.282,218.965,13299.156,3311249.453,215.057,13297.561,3311259.337,219.965
13297.561,3311259.337,219.965,13299.156,3311249.453,215.057,13298.058,3311259.392,220.965
13298.058,3311259.392,220.965,13299.156,3311249.453,215.057,13298.208,3311259.409,221.765
13298.208,3311259.409,221.765,13299.305,3311249.469,222.966,13299.698,3311259.573,221.735
13299.698,3311259.573,221.735,13299.305,3311249.469,222.966,13300.796,3311249.634,222.936
13300.796,3311249.634,222.936,13299.305,3311249.469,222.966,13300.838,3311249.258,222.978
13300.796,3311249.634,222.936,13300.838,3311249.258,222.978,13304.214,3311249.66,222.893
13304.214,3311249.66,222.893,13300.838,3311249.258,222.978,13305.313,3311241.06,223.935
13297.11,3311269.348,220.563,13298.208,3311259.409,221.765,13299.698,3311259.573,221.735
13298.058,3311259.392,220.965,13298.208,3311259.409,221.765,13297.11,3311269.348,220.563
13294.972,3311269.112,215.763,13295.573,3311259.118,215.965,13296.07,3311259.173,216.965
13295.076,3311259.063,214.965,13295.573,3311259.118,215.965,13294.475,3311269.057,214.763
13294.475,3311269.057,214.763,13295.573,3311259.118,215.965,13294.972,3311269.112,215.763
13295.47,3311269.167,216.763,13296.07,3311259.173,216.965,13296.567,3311259.227,217.965
13294.972,3311269.112,215.763,13296.07,3311259.173,216.965,13295.47,3311269.167,216.763
13295.967,3311269.222,217.763,13296.567,3311259.227,217.965,13297.064,3311259.282,218.965
13295.47,3311269.167,216.763,13296.567,3311259.227,217.965,13295.967,3311269.222,217.763
13297.561,3311259.337,219.965,13298.058,3311259.392,220.965,13296.961,3311269.332,219.763
13296.961,3311269.332,219.763,13298.058,3311259.392,220.965,13297.11,3311269.348,220.563
13296.464,3311269.277,218.763,13297.064,3311259.282,218.965,13297.561,3311259.337,219.965
13295.967,3311269.222,217.763,13297.064,3311259.282,218.965,13296.464,3311269.277,218.763
13296.464,3311269.277,218.763,13297.561,3311259.337,219.965,13296.961,3311269.332,219.763
13292.487,3311268.838,212.101,13293.585,3311258.898,213.544,13294.579,3311259.008,213.965
13293.978,3311269.002,213.763,13294.579,3311259.008,213.965,13295.076,3311259.063,214.965
13292.487,3311268.838,212.101,13294.579,3311259.008,213.965,13293.481,3311268.948,212.763
13293.481,3311268.948,212.763,13294.579,3311259.008,213.965,13293.978,3311269.002,213.763
13293.978,3311269.002,213.763,13295.076,3311259.063,214.965,13294.475,3311269.057,214.763
13299.698,3311259.573,221.735,13300.796,3311249.634,222.936,13303.078,3311259.946,221.65
13303.078,3311259.946,221.65,13300.796,3311249.634,222.936,13304.176,3311250.007,222.851
13304.176,3311250.007,222.851,13300.796,3311249.634,222.936,13304.214,3311249.66,222.893
13298.601,3311269.513,220.533,13299.698,3311259.573,221.735,13303.078,3311259.946,221.65
13297.11,3311269.348,220.563,13299.698,3311259.573,221.735,13298.601,3311269.513,220.533
13304.214,3311249.66,222.893,13305.313,3311241.06,223.935,13311.75,3311241.962,223.675
13311.75,3311241.962,223.675,13305.313,3311241.06,223.935,13311.873,3311241.157,223.793
13311.873,3311241.157,223.793,13305.313,3311241.06,223.935,13305.46,3311240.09,224.053
13304.176,3311250.007,222.851,13304.214,3311249.66,222.893,13310.668,3311250.429,222.731
13310.668,3311250.429,222.731,13304.214,3311249.66,222.893,13311.75,3311241.962,223.675
13301.98,3311269.886,220.448,13303.078,3311259.946,221.65,13308.441,3311270.599,220.285
13308.441,3311270.599,220.285,13303.078,3311259.946,221.65,13309.539,3311260.66,221.487
13309.539,3311260.66,221.487,13303.078,3311259.946,221.65,13304.176,3311250.007,222.851
13298.601,3311269.513,220.533,13303.078,3311259.946,221.65,13301.98,3311269.886,220.448
13309.539,3311260.66,221.487,13304.176,3311250.007,222.851,13310.636,3311250.72,222.689
13310.636,3311250.72,222.689,13304.176,3311250.007,222.851,13310.668,3311250.429,222.731
13295.863,3311279.271,211.161,13292.487,3311268.838,212.101,13293.481,3311268.948,212.763
13295.863,3311279.271,211.161,13293.481,3311268.948,212.763,13293.978,3311269.002,213.763
13295.863,3311279.271,211.161,13293.978,3311269.002,213.763,13294.475,3311269.057,214.763
13295.863,3311279.271,211.161,13294.475,3311269.057,214.763,13294.972,3311269.112,215.763
13295.863,3311279.271,211.161,13294.972,3311269.112,215.763,13295.47,3311269.167,216.763
13295.863,3311279.271,211.161,13295.47,3311269.167,216.763,13295.967,3311269.222,217.763
13295.863,3311279.271,211.161,13295.967,3311269.222,217.763,13296.464,3311269.277,218.763
13295.863,3311279.271,211.161,13296.464,3311269.277,218.763,13296.961,3311269.332,219.763
13295.863,3311279.271,211.161,13296.961,3311269.332,219.763,13297.11,3311269.348,220.563
13296.012,3311279.288,219.369,13297.11,3311269.348,220.563,13298.601,3311269.513,220.533
13295.863,3311279.271,211.161,13297.11,3311269.348,220.563,13296.012,3311279.288,219.369
13297.503,3311279.452,219.339,13298.601,3311269.513,220.533,13301.98,3311269.886,220.448
13296.012,3311279.288,219.369,13298.601,3311269.513,220.533,13297.503,3311279.452,219.339
13311.873,3311241.157,223.793,13305.46,3311240.09,224.053,13313.603,3311231.564,224.995
13311.873,3311241.157,223.793,13313.603,3311231.564,224.995,13315.072,3311231.867,225.025
13315.072,3311231.867,225.025,13315.083,3311231.983,224.969,13315.083,3311231.984,224.966
13315.072,3311231.867,225.025,13315.083,3311231.984,224.966,13315.449,3311236.067,223.003
13314.984,3311241.654,221.023,13315.072,3311231.867,225.025,13315.449,3311236.067,223.003
13315.083,3311231.983,224.969,13315.072,3311231.867,225.025,13316.967,3311231.998,223.759
13311.873,3311241.157,223.793,13315.072,3311231.867,225.025,13313.353,3311241.403,223.823
13313.353,3311241.403,223.823,13315.072,3311231.867,225.025,13313.501,3311241.428,223.823
13313.501,3311241.428,223.823,13315.072,3311231.867,225.025,13313.995,3311241.503,223.023
13313.995,3311241.503,223.023,13315.072,3311231.867,225.025,13314.489,3311241.579,222.023
13314.489,3311241.579,222.023,13315.072,3311231.867,225.025,13314.984,3311241.654,221.023
13311.75,3311241.962,223.675,13311.873,3311241.157,223.793,13313.353,3311241.403,223.823
13316.967,3311231.998,223.759,13315.452,3311236.059,222.916,13315.083,3311231.984,224.966
13315.083,3311231.983,224.969,13316.967,3311231.998,223.759,13315.083,3311231.984,224.966
13314.375,3311242.329,221.905,13314.489,3311241.579,222.023,13314.87,3311242.399,220.905
13314.87,3311242.399,220.905,13314.489,3311241.579,222.023,13314.984,3311241.654,221.023
13313.995,3311241.503,223.023,13314.489,3311241.579,222.023,13314.375,3311242.329,221.905
13313.88,3311242.26,222.905,13313.995,3311241.503,223.023,13314.375,3311242.329,221.905
13313.501,3311241.428,223.823,13313.995,3311241.503,223.023,13313.88,3311242.26,222.905
13313.384,3311242.191,223.705,13313.501,3311241.428,223.823,13313.88,3311242.26,222.905
13313.353,3311241.403,223.823,13313.501,3311241.428,223.823,13313.236,3311242.17,223.705
13313.236,3311242.17,223.705,13313.501,3311241.428,223.823,13313.384,3311242.191,223.705
13311.75,3311241.962,223.675,13313.353,3311241.403,223.823,13313.236,3311242.17,223.705
13314.87,3311242.399,220.905,13314.984,3311241.654,221.023,13315.861,3311242.538,219.905
13315.861,3311242.538,219.905,13314.984,3311241.654,221.023,13315.967,3311241.838,220.018
13315.967,3311241.838,220.018,13314.984,3311241.654,221.023,13315.964,3311241.803,220.24
13315.964,3311241.803,220.24,13314.984,3311241.654,221.023,13315.449,3311236.067,223.003
13310.668,3311250.429,222.731,13311.75,3311241.962,223.675,13313.236,3311242.17,223.705
13310.636,3311250.72,222.689,13310.668,3311250.429,222.731,13312.158,3311250.606,222.761
13312.158,3311250.606,222.761,13310.668,3311250.429,222.731,13313.236,3311242.17,223.705
13312.158,3311250.606,222.761,13313.236,3311242.17,223.705,13313.384,3311242.191,223.705
13312.804,3311250.683,221.961,13313.88,3311242.26,222.905,13314.375,3311242.329,221.905
13313.384,3311242.191,223.705,13313.88,3311242.26,222.905,13312.307,3311250.624,222.761
13312.307,3311250.624,222.761,13313.88,3311242.26,222.905,13312.804,3311250.683,221.961
13312.158,3311250.606,222.761,13313.384,3311242.191,223.705,13312.307,3311250.624,222.761
13313.3,3311250.742,220.961,13314.375,3311242.329,221.905,13314.87,3311242.399,220.905
13312.804,3311250.683,221.961,13314.375,3311242.329,221.905,13313.3,3311250.742,220.961
13314.293,3311250.86,218.961,13314.87,3311242.399,220.905,13315.861,3311242.538,219.905
13313.3,3311250.742,220.961,13314.87,3311242.399,220.905,13313.797,3311250.801,219.961
13313.797,3311250.801,219.961,13314.87,3311242.399,220.905,13314.293,3311250.86,218.961
13315.783,3311251.038,217.161,13315.861,3311242.538,219.905,13317.427,3311242.663,221.677
13317.427,3311242.663,221.677,13315.861,3311242.538,219.905,13315.967,3311241.838,220.018
13314.293,3311250.86,218.961,13315.861,3311242.538,219.905,13314.788,3311250.934,217.961
13314.788,3311250.934,217.961,13315.861,3311242.538,219.905,13315.782,3311251.044,216.961
13315.782,3311251.044,216.961,13315.756,3311251.286,216.919,13314.762,3311251.176,217.919
13314.788,3311250.934,217.961,13315.782,3311251.044,216.961,13314.762,3311251.176,217.919
13315.782,3311251.044,216.961,13315.861,3311242.538,219.905,13315.783,3311251.038,217.161
13312.127,3311250.885,222.719,13312.158,3311250.606,222.761,13312.307,3311250.624,222.761
13310.636,3311250.72,222.689,13312.158,3311250.606,222.761,13312.127,3311250.885,222.719
13312.276,3311250.901,222.719,13312.307,3311250.624,222.761,13312.804,3311250.683,221.961
13312.127,3311250.885,222.719,13312.307,3311250.624,222.761,13312.276,3311250.901,222.719
13312.773,3311250.956,221.919,13312.804,3311250.683,221.961,13313.3,3311250.742,220.961
13312.276,3311250.901,222.719,13312.804,3311250.683,221.961,13312.773,3311250.956,221.919
13313.27,3311251.011,220.919,13313.3,3311250.742,220.961,13313.797,3311250.801,219.961
13312.773,3311250.956,221.919,13313.3,3311250.742,220.961,13313.27,3311251.011,220.919
13314.265,3311251.121,218.919,13314.293,3311250.86,218.961,13314.788,3311250.934,217.961
13313.797,3311250.801,219.961,13314.293,3311250.86,218.961,13313.768,3311251.066,219.919
13313.768,3311251.066,219.919,13314.293,3311250.86,218.961,13314.265,3311251.121,218.919
13313.27,3311251.011,220.919,13313.797,3311250.801,219.961,13313.768,3311251.066,219.919
13317.427,3311242.663,221.677,13315.967,3311241.838,220.018,13317.706,3311241.892,221.963
13317.706,3311241.892,221.963,13315.967,3311241.838,220.018,13315.972,3311241.805,220.023
13315.972,3311241.805,220.023,13315.967,3311241.838,220.018,13315.964,3311241.803,220.24
13315.783,3311251.038,217.161,13317.427,3311242.663,221.677,13318.311,3311251.188,219.693
13315.454,3311236.078,223.001,13317.706,3311241.892,221.963,13315.972,3311241.805,220.023
13315.783,3311251.038,217.161,13318.165,3311251.552,219.543,13315.756,3311251.286,216.919
13315.782,3311251.044,216.961,13315.783,3311251.038,217.161,13315.756,3311251.286,216.919
13318.165,3311251.552,219.543,13315.783,3311251.038,217.161,13318.311,3311251.188,219.693
13314.265,3311251.121,218.919,13314.788,3311250.934,217.961,13314.762,3311251.176,217.919
13308.441,3311270.599,220.285,13309.539,3311260.66,221.487,13311.03,3311260.824,221.517
13311.03,3311260.824,221.517,13309.539,3311260.66,221.487,13310.636,3311250.72,222.689
13311.03,3311260.824,221.517,13310.636,3311250.72,222.689,13312.127,3311250.885,222.719
13309.932,3311270.764,220.315,13311.03,3311260.824,221.517,13311.179,3311260.841,221.517
13311.179,3311260.841,221.517,13311.03,3311260.824,221.517,13312.127,3311250.885,222.719
13308.441,3311270.599,220.285,13311.03,3311260.824,221.517,13309.932,3311270.764,220.315
13311.179,3311260.841,221.517,13312.127,3311250.885,222.719,13312.276,3311250.901,222.719
13311.676,3311260.896,220.717,13312.276,3311250.901,222.719,13312.773,3311250.956,221.919
13311.179,3311260.841,221.517,13312.276,3311250.901,222.719,13311.676,3311260.896,220.717
13312.173,3311260.951,219.717,13312.773,3311250.956,221.919,13313.27,3311251.011,220.919
13311.676,3311260.896,220.717,13312.773,3311250.956,221.919,13312.173,3311260.951,219.717
13310.578,3311270.835,219.515,13311.179,3311260.841,221.517,13311.676,3311260.896,220.717
13309.932,3311270.764,220.315,13311.179,3311260.841,221.517,13310.081,3311270.781,220.315
13310.081,3311270.781,220.315,13311.179,3311260.841,221.517,13310.578,3311270.835,219.515
13311.075,3311270.89,218.515,13311.676,3311260.896,220.717,13312.173,3311260.951,219.717
13310.578,3311270.835,219.515,13311.676,3311260.896,220.717,13311.075,3311270.89,218.515
13312.67,3311261.006,218.717,13313.27,3311251.011,220.919,13313.768,3311251.066,219.919
13312.173,3311260.951,219.717,13313.27,3311251.011,220.919,13312.67,3311261.006,218.717
13311.572,3311270.945,217.515,13312.173,3311260.951,219.717,13312.67,3311261.006,218.717
13311.075,3311270.89,218.515,13312.173,3311260.951,219.717,13311.572,3311270.945,217.515
13312.069,3311271,216.515,13312.67,3311261.006,218.717,13313.167,3311261.061,217.717
13313.167,3311261.061,217.717,13312.67,3311261.006,218.717,13313.768,3311251.066,219.919
13311.572,3311270.945,217.515,13312.67,3311261.006,218.717,13312.069,3311271,216.515
13313.167,3311261.061,217.717,13313.768,3311251.066,219.919,13314.265,3311251.121,218.919
13313.664,3311261.115,216.717,13314.265,3311251.121,218.919,13314.762,3311251.176,217.919
